B,repeat,stream_index,k,start_minus_fire,end_minus_fire,t_iter_observed,injection_ttft
4,0,0,2,-0.16441755299456418,0.14629596995655447,0.31071352295111865,2.0756627110531554
4,0,0,3,0.14629596995655447,0.15531531104352325,0.00901934108696878,2.0756627110531554
4,0,0,4,0.15531531104352325,0.7122618310386315,0.5569465199951082,2.0756627110531554
4,0,0,5,0.7122618310386315,1.3768341420218349,0.6645723109832034,2.0756627110531554
4,0,0,6,1.3768341420218349,2.0741790489992127,0.6973449069773778,2.0756627110531554
4,0,0,7,2.0741790489992127,2.0764376299921423,0.0022585809929296374,2.0756627110531554
4,0,1,1,0.14682183298282325,0.15543302905280143,0.008611196069978178,2.0756627110531554
4,0,1,2,0.15543302905280143,0.7124401710461825,0.5570071419933811,2.0756627110531554
4,0,1,3,0.7124401710461825,1.376985735958442,0.6645455649122596,2.0756627110531554
4,0,1,4,1.376985735958442,2.0738735649501905,0.6968878289917484,2.0756627110531554
4,0,1,5,2.0738735649501905,2.0765159389702603,0.0026423740200698376,2.0756627110531554
4,0,2,1,-0.16384354094043374,0.14699953503441066,0.3108430759748444,2.0756627110531554
4,0,2,2,0.14699953503441066,0.15552068199031055,0.008521146955899894,2.0756627110531554
4,0,2,3,0.15552068199031055,0.7125223249895498,0.5570016429992393,2.0756627110531554
4,0,2,4,0.7125223249895498,1.3770629069767892,0.6645405819872394,2.0756627110531554
4,0,2,5,1.3770629069767892,2.0743356839520857,0.6972727769752964,2.0756627110531554
4,0,2,6,2.0743356839520857,2.0765765690011904,0.0022408850491046906,2.0756627110531554
4,0,3,1,0.14741742296610028,0.15561433404218405,0.00819691107608378,2.0756627110531554
4,0,3,2,0.15561433404218405,0.7125941039994359,0.5569797699572518,2.0756627110531554
4,0,3,3,0.7125941039994359,1.3771454639500007,0.6645513599505648,2.0756627110531554
4,0,3,4,1.3771454639500007,2.0742587479762733,0.6971132840262726,2.0756627110531554
4,0,3,5,2.0742587479762733,2.0766350319609046,0.0023762839846313,2.0756627110531554
4,1,0,1,0.14282276399899274,0.1465252289781347,0.0037024649791419506,2.0713018239475787
4,1,0,2,0.1465252289781347,0.7059570139972493,0.5594317850191146,2.0713018239475787
4,1,0,3,0.7059570139972493,1.3689629749860615,0.6630059609888121,2.0713018239475787
4,1,0,4,1.3689629749860615,2.0695303719257936,0.7005673969397321,2.0713018239475787
4,1,0,5,2.0695303719257936,2.0722543079173192,0.00272393599152565,2.0713018239475787
4,1,1,1,-0.17249287897720933,0.1423867120174691,0.31487959099467844,2.0713018239475787
4,1,1,2,0.1423867120174691,0.14642496593296528,0.0040382539154961705,2.0713018239475787
4,1,1,3,0.14642496593296528,0.7058714209124446,0.5594464549794793,2.0713018239475787
4,1,1,4,0.7058714209124446,1.368888930999674,0.6630175100872293,2.0713018239475787
4,1,1,5,1.368888930999674,2.06929301796481,0.7004040869651362,2.0713018239475787
4,1,1,6,2.06929301796481,2.0721908279228956,0.0028978099580854177,2.0713018239475787
4,1,2,2,-0.17227169405668974,0.14290035201702267,0.3151720460737124,2.0713018239475787
4,1,2,3,0.14290035201702267,0.14658757497090846,0.0036872229538857937,2.0713018239475787
4,1,2,4,0.14658757497090846,0.7060323319165036,0.5594447569455951,2.0713018239475787
4,1,2,5,0.7060323319165036,1.3690292770043015,0.6629969450877979,2.0713018239475787
4,1,2,6,1.3690292770043015,2.0694581019924954,0.7004288249881938,2.0713018239475787
4,1,2,7,2.0694581019924954,2.0723147799726576,0.0028566779801622033,2.0713018239475787
4,1,3,1,0.14216680196113884,0.14634610002394766,0.004179298062808812,2.0713018239475787
4,1,3,2,0.14634610002394766,0.7057052149903029,0.5593591149663553,2.0713018239475787
4,1,3,3,0.7057052149903029,1.3687356349546462,0.6630304199643433,2.0713018239475787
4,1,3,4,1.3687356349546462,2.0693800959270447,0.7006444609723985,2.0713018239475787
4,1,3,5,2.0693800959270447,2.0721103770192713,0.0027302810922265053,2.0713018239475787
4,2,0,1,0.1434353170916438,0.7047688320744783,0.5613335149828345,2.0635993200121447
4,2,0,2,0.7047688320744783,1.3658605200471357,0.6610916879726574,2.0635993200121447
4,2,0,3,1.3658605200471357,2.0620053310412914,0.6961448109941557,2.0635993200121447
4,2,0,4,2.0620053310412914,2.064452009042725,0.002446678001433611,2.0635993200121447
4,2,1,2,-0.43805497395806015,0.12983385904226452,0.5678888330003247,2.0635993200121447
4,2,1,3,0.12983385904226452,0.1431011810200289,0.013267321977764368,2.0635993200121447
4,2,1,4,0.1431011810200289,0.7038027200615034,0.5607015390414745,2.0635993200121447
4,2,1,5,0.7038027200615034,1.3656864810036495,0.6618837609421462,2.0635993200121447
4,2,1,6,1.3656864810036495,2.0619339720578864,0.6962474910542369,2.0635993200121447
4,2,1,7,2.0619339720578864,2.064375202055089,0.002441229997202754,2.0635993200121447
4,2,2,1,-0.43767016392666847,0.13001543807331473,0.5676856019999832,2.0635993200121447
4,2,2,2,0.13001543807331473,0.1435249081114307,0.013509470038115978,2.0635993200121447
4,2,2,3,0.1435249081114307,0.7049319581128657,0.561407050001435,2.0635993200121447
4,2,2,4,0.7049319581128657,1.3659474060405046,0.6610154479276389,2.0635993200121447
4,2,2,5,1.3659474060405046,2.061821758048609,0.6958743520081043,2.0635993200121447
4,2,2,6,2.061821758048609,2.0645142931025475,0.0026925350539386272,2.0635993200121447
4,2,3,1,0.13034003810025752,0.14360933005809784,0.013269291957840323,2.0635993200121447
4,2,3,2,0.14360933005809784,0.7050205160630867,0.5614111860049888,2.0635993200121447
4,2,3,3,0.7050205160630867,1.3660145500907674,0.6609940340276808,2.0635993200121447
4,2,3,4,1.3660145500907674,2.062073882087134,0.6960593319963664,2.0635993200121447
4,2,3,5,2.062073882087134,2.0645730360411108,0.002499153953976929,2.0635993200121447
4,3,0,1,0.1383724439656362,0.1448335979366675,0.006461153971031308,2.0623928469140083
