B,repeat,stream_index,k,start_minus_fire,end_minus_fire,t_iter_observed,injection_ttft
8,1,5,62,0.5326140449615195,0.654989217990078,0.12237517302855849,0.9254550139885396
8,1,5,63,0.654989217990078,0.7837523650377989,0.12876314704772085,0.9254550139885396
8,1,5,64,0.7837523650377989,0.9255626350641251,0.14181027002632618,0.9254550139885396
8,1,6,55,-0.015052792965434492,0.002471233019605279,0.01752402598503977,0.9254550139885396
8,1,6,56,0.002471233019605279,0.008946486981585622,0.006475253961980343,0.9254550139885396
8,1,6,57,0.008946486981585622,0.02411257300991565,0.015166086028330028,0.9254550139885396
8,1,6,58,0.02411257300991565,0.10340126301161945,0.0792886900017038,0.9254550139885396
8,1,6,59,0.10340126301161945,0.20335970597807318,0.09995844296645373,0.9254550139885396
8,1,6,60,0.20335970597807318,0.3070728520397097,0.10371314606163651,0.9254550139885396
8,1,6,61,0.3070728520397097,0.41731145803350955,0.11023860599379987,0.9254550139885396
8,1,6,62,0.41731145803350955,0.532915796036832,0.11560433800332248,0.9254550139885396
8,1,6,63,0.532915796036832,0.6552414189791307,0.12232562294229865,0.9254550139885396
8,1,6,64,0.6552414189791307,0.7840105330105871,0.1287691140314564,0.9254550139885396
8,1,6,65,0.7840105330105871,0.9258367710281163,0.14182623801752925,0.9254550139885396
8,1,7,55,-0.0149225490167737,0.0026207020273432136,0.017543251044116914,0.9254550139885396
8,1,7,56,0.0026207020273432136,0.00910932500846684,0.006488622981123626,0.9254550139885396
8,1,7,57,0.00910932500846684,0.024246294982731342,0.015136969974264503,0.9254550139885396
8,1,7,58,0.024246294982731342,0.10354768496472389,0.07930138998199254,0.9254550139885396
8,1,7,59,0.10354768496472389,0.20352183002978563,0.09997414506506175,0.9254550139885396
8,1,7,60,0.20352183002978563,0.30722062406130135,0.10369879403151572,0.9254550139885396
8,1,7,61,0.30722062406130135,0.4174545550486073,0.11023393098730594,0.9254550139885396
8,1,7,62,0.4174545550486073,0.5330656790174544,0.1156111239688471,0.9254550139885396
8,1,7,63,0.5330656790174544,0.6553893419913948,0.12232366297394037,0.9254550139885396
8,1,7,64,0.6553893419913948,0.7841530150035396,0.12876367301214486,0.9254550139885396
8,1,7,65,0.7841530150035396,0.9260338749736547,0.14188085997011513,0.9254550139885396
8,2,0,56,-0.0067241640063002706,0.006999110919423401,0.013723274925723672,0.9371911899652332
8,2,0,57,0.006999110919423401,0.016548421932384372,0.00954931101296097,0.9371911899652332
8,2,0,58,0.016548421932384372,0.0323751550167799,0.015826733084395528,0.9371911899652332
8,2,0,59,0.0323751550167799,0.11461074196267873,0.08223558694589883,0.9371911899652332
8,2,0,60,0.11461074196267873,0.21265950391534716,0.09804876195266843,0.9371911899652332
8,2,0,61,0.21265950391534716,0.3163026350084692,0.10364313109312207,0.9371911899652332
8,2,0,62,0.3163026350084692,0.42635304399300367,0.11005040898453444,0.9371911899652332
8,2,0,63,0.42635304399300367,0.5408105049282312,0.11445746093522757,0.9371911899652332
8,2,0,64,0.5408105049282312,0.6629979909630492,0.122187486034818,0.9371911899652332
8,2,0,65,0.6629979909630492,0.792881081928499,0.1298830909654498,0.9371911899652332
8,2,0,66,0.792881081928499,0.936126809916459,0.14324572798795998,0.9371911899652332
8,2,0,67,0.936126809916459,0.9382498259656131,0.002123016049154103,0.9371911899652332
8,2,1,58,-0.0069922670954838395,0.006665915949270129,0.013658183044753969,0.9371911899652332
8,2,1,59,0.006665915949270129,0.016252044937573373,0.009586128988303244,0.9371911899652332
8,2,1,60,0.016252044937573373,0.03207956091500819,0.015827515977434814,0.9371911899652332
8,2,1,61,0.03207956091500819,0.11430876690428704,0.08222920598927885,0.9371911899652332
8,2,1,62,0.11430876690428704,0.21236807794775814,0.0980593110434711,0.9371911899652332
8,2,1,63,0.21236807794775814,0.31589160999283195,0.10352353204507381,0.9371911899652332
8,2,1,64,0.31589160999283195,0.4259603669634089,0.11006875697057694,0.9371911899652332
8,2,1,65,0.4259603669634089,0.5404642649227753,0.11450389795936644,0.9371911899652332
8,2,1,66,0.5404642649227753,0.6627101699123159,0.12224590498954058,0.9371911899652332
8,2,1,67,0.6627101699123159,0.7925130589865148,0.1298028890741989,0.9371911899652332
8,2,1,68,0.7925130589865148,0.935581803903915,0.14306874491740018,0.9371911899652332
8,2,1,69,0.935581803903915,0.937935879919678,0.0023540760157629848,0.9371911899652332
8,2,2,57,-0.006848784047178924,0.006821724004112184,0.013670508051291108,0.9371911899652332
8,2,2,58,0.006821724004112184,0.01638059690594673,0.009558872901834548,0.9371911899652332
8,2,2,59,0.01638059690594673,0.03220415790565312,0.015823560999706388,0.9371911899652332
8,2,2,60,0.03220415790565312,0.11445322597865015,0.08224906807299703,0.9371911899652332
8,2,2,61,0.11445322597865015,0.21251225797459483,0.09805903199594468,0.9371911899652332
8,2,2,62,0.21251225797459483,0.31610165594611317,0.10358939797151834,0.9371911899652332
8,2,2,63,0.31610165594611317,0.4261965570040047,0.11009490105789155,0.9371911899652332
8,2,2,64,0.4261965570040047,0.5406648189527914,0.11446826194878668,0.9371911899652332
8,2,2,65,0.5406648189527914,0.6628509350121021,0.12218611605931073,0.9371911899652332
8,2,2,66,0.6628509350121021,0.7927355889696628,0.12988465395756066,0.9371911899652332
8,2,2,67,0.7927355889696628,0.9357239499222487,0.14298836095258594,0.9371911899652332
8,2,2,68,0.9357239499222487,0.9380820209626108,0.0023580710403621197,0.9371911899652332
8,2,3,58,-0.00676370901055634,0.006924737012013793,0.013688446022570133,0.9371911899652332
8,2,3,59,0.006924737012013793,0.0165017859544605,0.009577048942446709,0.9371911899652332
8,2,3,60,0.0165017859544605,0.03233312594238669,0.015831339987926185,0.9371911899652332
8,2,3,61,0.03233312594238669,0.11455903691239655,0.08222591097000986,0.9371911899652332
8,2,3,62,0.11455903691239655,0.2126113889971748,0.09805235208477825,0.9371911899652332
8,2,3,63,0.2126113889971748,0.31621378497220576,0.10360239597503096,0.9371911899652332
8,2,3,64,0.31621378497220576,0.4263016409240663,0.11008785595186055,0.9371911899652332
8,2,3,65,0.4263016409240663,0.5407637429889292,0.11446210206486285,0.9371911899652332
8,2,3,66,0.5407637429889292,0.6629492649808526,0.12218552199192345,0.9371911899652332
8,2,3,67,0.6629492649808526,0.7928335159085691,0.1298842509277165,0.9371911899652332
8,2,3,68,0.7928335159085691,0.9360680859535933,0.14323457004502416,0.9371911899652332
8,2,3,69,0.9360680859535933,0.9381942269392312,0.002126140985637903,0.9371911899652332
8,2,4,56,-0.006930887000635266,0.006767242914065719,0.013698129914700985,0.9371911899652332
8,2,4,57,0.006767242914065719,0.01633151399437338,0.009564271080307662,0.9371911899652332
8,2,4,58,0.01633151399437338,0.03215356997679919,0.01582205598242581,0.9371911899652332
8,2,4,59,0.03215356997679919,0.11439717991743237,0.08224360994063318,0.9371911899652332
8,2,4,60,0.11439717991743237,0.21245593600906432,0.09805875609163195,0.9371911899652332
8,2,4,61,0.21245593600906432,0.3160303379409015,0.1035744019318372,0.9371911899652332
8,2,4,62,0.3160303379409015,0.42613565898500383,0.11010532104410231,0.9371911899652332
8,2,4,63,0.42613565898500383,0.5406094219069928,0.11447376292198896,0.9371911899652332
8,2,4,64,0.5406094219069928,0.6627951739355922,0.12218575202859938,0.9371911899652332
8,2,4,65,0.6627951739355922,0.7926746569573879,0.12987948302179575,0.9371911899652332
8,2,4,66,0.7926746569573879,0.9356601029867306,0.1429854460293427,0.9371911899652332
8,2,4,67,0.9356601029867306,0.9380126729374751,0.0023525699507445097,0.9371911899652332
8,2,5,55,-0.006644967012107372,0.007108742953278124,0.013753709965385497,0.9371911899652332
8,2,5,56,0.007108742953278124,0.016637336928397417,0.009528593975119293,0.9371911899652332
8,2,5,57,0.016637336928397417,0.0324592279503122,0.01582189102191478,0.9371911899652332
8,2,5,58,0.0324592279503122,0.11471046297810972,0.08225123502779752,0.9371911899652332
8,2,5,59,0.11471046297810972,0.2127510509453714,0.09804058796726167,0.9371911899652332
8,2,5,60,0.2127510509453714,0.31640980299562216,0.10365875205025077,0.9371911899652332
8,2,5,61,0.31640980299562216,0.42645369097590446,0.1100438879802823,0.9371911899652332
8,2,5,62,0.42645369097590446,0.540902180946432,0.11444848997052759,0.9371911899652332
8,2,5,63,0.540902180946432,0.6631065959809348,0.12220441503450274,0.9371911899652332
8,2,5,64,0.6631065959809348,0.7929732219781727,0.12986662599723786,0.9371911899652332
8,2,5,65,0.7929732219781727,0.9362411559559405,0.14326793397776783,0.9371911899652332
8,2,5,66,0.9362411559559405,0.9383581329602748,0.0021169770043343306,0.9371911899652332
8,2,6,55,-0.006803167052567005,0.006873825914226472,0.013676992966793478,0.9371911899652332
8,2,6,56,0.006873825914226472,0.016426799003966153,0.00955297308973968,0.9371911899652332
8,2,6,57,0.016426799003966153,0.032288916991092265,0.015862117987126112,0.9371911899652332
